utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Alto-2__mixed_falsetto__speech__Lemon_Tree__0003,EN-Alto-2,mixed_falsetto,speech,id like to change my point of view i feel so lonely im waiting for you but nothing ever happens and i wonder,id like to change my point of view i feel so lonely i am waiting for you but nothing ever happens and i wonder,0.08695652173913043,0.028169014084507043,1,0,1,23
EN-Alto-2__mixed_falsetto__speech__Lemon_Tree__0004,EN-Alto-2,mixed_falsetto,speech,i wonder how i wonder why yesterday you told me about the blue blue sky and all that i can see,i wonder how i wonder why yesterday you towed me about the blue blue sky and all that i can see,0.047619047619047616,0.016666666666666666,1,0,0,21
EN-Alto-2__mixed_falsetto__speech__Lemon_Tree__0005,EN-Alto-2,mixed_falsetto,speech,is just a yellow lemon tree im turning my head up and down,is just a yellow lemon tree i'm turning my head up and down,0.0,0.0,0,0,0,13
EN-Alto-2__mixed_falsetto__speech__Lemon_Tree__0006,EN-Alto-2,mixed_falsetto,speech,im turning turning turning turning turning around and all that i can see is just a yellow lemon tree,am turning turning turning turning turning round and all that i can see is just another lemon tree,0.21052631578947367,0.09375,3,1,0,19
EN-Alto-2__mixed_falsetto__control__My_Love__0000,EN-Alto-2,mixed_falsetto,control,an empty street an empty house a hole inside my heart,an empty streep an empty house a ho inside my heart,0.18181818181818182,0.05405405405405406,2,0,0,11
EN-Alto-2__mixed_falsetto__control__My_Love__0001,EN-Alto-2,mixed_falsetto,control,im all alone the rooms are getting smaller i wonder how,am o alon the rooms are getting smaller i wonder how,0.2727272727272727,0.11764705882352941,3,0,0,11
EN-Alto-2__mixed_falsetto__control__My_Love__0002,EN-Alto-2,mixed_falsetto,control,i wonder why i wonder where they are the days we had,i wonder why i wonder where they yare the days we had,0.08333333333333333,0.06451612903225806,1,0,0,12
EN-Alto-2__mixed_falsetto__control__My_Love__0003,EN-Alto-2,mixed_falsetto,control,the songs we sang together oh yeah and oh my love,the songs we sang together o year and o my loove,0.36363636363636365,0.10344827586206896,4,0,0,11
EN-Alto-2__mixed_falsetto__control__My_Love__0004,EN-Alto-2,mixed_falsetto,control,im holding on forever reaching for a love that seems so far,am holding on fo ever reachin falls a love that sees so fa,0.5833333333333334,0.1794871794871795,6,0,1,12
EN-Alto-2__mixed_falsetto__control__My_Love__0005,EN-Alto-2,mixed_falsetto,control,so i say a little prayer and hope my dreams will take me there,so i say a lato prayer and hoe my dreams to take me ther,0.2857142857142857,0.1794871794871795,4,0,0,14
EN-Alto-2__mixed_falsetto__control__My_Love__0006,EN-Alto-2,mixed_falsetto,control,where the skies are blue to see you once again my love,where da skyes a blue to see you once again my love,0.25,0.12121212121212122,3,0,0,12
EN-Alto-2__mixed_falsetto__control__My_Love__0007,EN-Alto-2,mixed_falsetto,control,overseas from coast to coast to find a place i love the most,overse from coast to coast to figt the pleace allo the most,0.46153846153846156,0.24390243902439024,5,1,0,13
EN-Alto-2__mixed_falsetto__control__My_Love__0008,EN-Alto-2,mixed_falsetto,control,where the fields are green to see you once again my love,wher to fuse and gre to see you once agn my lofh,0.5833333333333334,0.37142857142857144,7,0,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0000,EN-Alto-2,mixed_falsetto,technique,an empty street an empty house a hole inside my heart,an down e streep an dow the house a loy sigh my hart,0.7272727272727273,0.43243243243243246,6,0,2,11
EN-Alto-2__mixed_falsetto__technique__My_Love__0001,EN-Alto-2,mixed_falsetto,technique,im all alone the rooms are getting smaller i wonder how,em a along the rooms ar getty smoller i wonder how,0.5454545454545454,0.23529411764705882,6,0,0,11
EN-Alto-2__mixed_falsetto__technique__My_Love__0002,EN-Alto-2,mixed_falsetto,technique,i wonder why i wonder where they are the days we had,e wonder why how on ar sa day swe head,0.8333333333333334,0.4838709677419355,8,2,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0003,EN-Alto-2,mixed_falsetto,technique,the songs we sang together oh yeah and oh my love,songs we san together oh yes an all my love,0.45454545454545453,0.27586206896551724,4,1,0,11
EN-Alto-2__mixed_falsetto__technique__My_Love__0004,EN-Alto-2,mixed_falsetto,technique,im holding on forever reaching for a love that seems so far,im hoty onfo hever ragy fo the see so fa,0.8333333333333334,0.5384615384615384,8,2,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0005,EN-Alto-2,mixed_falsetto,technique,so i say a little prayer and hope my dreams will take me there,so i say elatal prayer and ho my dreams that take me there,0.2857142857142857,0.15384615384615385,3,1,0,14
EN-Alto-2__mixed_falsetto__technique__My_Love__0006,EN-Alto-2,mixed_falsetto,technique,where the skies are blue to see you once again my love,sgot aplue to say yo once again my love,0.5833333333333334,0.42424242424242425,4,3,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0007,EN-Alto-2,mixed_falsetto,technique,overseas from coast to coast to find a place i love the most,over safe from coast to cast to fi the place a lo the most,0.5384615384615384,0.1951219512195122,6,0,1,13
EN-Alto-2__mixed_falsetto__technique__My_Love__0008,EN-Alto-2,mixed_falsetto,technique,where the fields are green to see you once again my love,fair sangry to sae you once aga my l,0.6666666666666666,0.5714285714285714,5,3,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0000,EN-Alto-2,mixed_falsetto,technique,an empty street an empty house a hole inside my heart,an dan stree an danty house o ho in si my hart,0.7272727272727273,0.35135135135135137,7,0,1,11
EN-Alto-2__mixed_falsetto__technique__My_Love__0001,EN-Alto-2,mixed_falsetto,technique,im all alone the rooms are getting smaller i wonder how,am al along the rooms ar gettin smaller i wonder how,0.45454545454545453,0.14705882352941177,5,0,0,11
EN-Alto-2__mixed_falsetto__technique__My_Love__0002,EN-Alto-2,mixed_falsetto,technique,i wonder why i wonder where they are the days we had,i wonder why i wonder where theyye ar the days we had,0.16666666666666666,0.06451612903225806,2,0,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0003,EN-Alto-2,mixed_falsetto,technique,the songs we sang together oh yeah and oh my love,the sons we sand together oh yea and oh mmy love,0.36363636363636365,0.20689655172413793,4,0,0,11
EN-Alto-2__mixed_falsetto__technique__My_Love__0004,EN-Alto-2,mixed_falsetto,technique,im holding on forever reaching for a love that seems so far,am holdy young fo hedver reachin fal ala the sea so fa,0.9166666666666666,0.48717948717948717,11,0,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0005,EN-Alto-2,mixed_falsetto,technique,so i say a little prayer and hope my dreams will take me there,so i say latto pair and hoe my dreams take me there,0.35714285714285715,0.23076923076923078,3,2,0,14
EN-Alto-2__mixed_falsetto__technique__My_Love__0006,EN-Alto-2,mixed_falsetto,technique,where the skies are blue to see you once again my love,wears our skies o blue to see you once agaiiin my love,0.3333333333333333,0.21212121212121213,4,0,0,12
EN-Alto-2__mixed_falsetto__technique__My_Love__0007,EN-Alto-2,mixed_falsetto,technique,overseas from coast to coast to find a place i love the most,cover see from cat to coast to fige the place a lous a most,0.6153846153846154,0.2682926829268293,7,0,1,13
EN-Alto-2__mixed_falsetto__technique__My_Love__0008,EN-Alto-2,mixed_falsetto,technique,where the fields are green to see you once again my love,where's a thiltan gree to see you once agn my laa,0.5833333333333334,0.34285714285714286,6,1,0,12
EN-Alto-2__mixed_falsetto__speech__My_Love__0000,EN-Alto-2,mixed_falsetto,speech,an empty street an empty house a hole inside my heart,an empty street an empty house a hole inside my heart,0.0,0.0,0,0,0,11
EN-Alto-2__mixed_falsetto__speech__My_Love__0001,EN-Alto-2,mixed_falsetto,speech,im all alone the rooms are getting smaller i wonder how,i'm all lawne and rooms are gretting smaller i wonder how,0.2727272727272727,0.17647058823529413,3,0,0,11
EN-Alto-2__mixed_falsetto__speech__My_Love__0002,EN-Alto-2,mixed_falsetto,speech,i wonder why i wonder where they are the days we had,i wonder why i wonder where the are the days we had,0.08333333333333333,0.03225806451612903,1,0,0,12
EN-Alto-2__mixed_falsetto__speech__My_Love__0003,EN-Alto-2,mixed_falsetto,speech,the songs we sang together oh yeah and oh my love,the songs we send together o yea and o my love,0.36363636363636365,0.13793103448275862,4,0,0,11
EN-Alto-2__mixed_falsetto__speech__My_Love__0004,EN-Alto-2,mixed_falsetto,speech,im holding on forever reaching for a love that seems so far,am hoding on for ever reaching for a love that seems so far,0.3333333333333333,0.10256410256410256,3,0,1,12
EN-Alto-2__mixed_falsetto__speech__My_Love__0005,EN-Alto-2,mixed_falsetto,speech,so i say a little prayer and hope my dreams will take me there,so i say a littl prayer and hope my dreams will take me there,0.07142857142857142,0.0,1,0,0,14
EN-Alto-2__mixed_falsetto__speech__My_Love__0006,EN-Alto-2,mixed_falsetto,speech,where the skies are blue to see you once again my love,where the skies are blue to see you once again my love,0.0,0.0,0,0,0,12
EN-Alto-2__mixed_falsetto__speech__My_Love__0007,EN-Alto-2,mixed_falsetto,speech,overseas from coast to coast to find a place i love the most,overseas from coast to coast to fight a place i love the most,0.07692307692307693,0.04878048780487805,1,0,0,13
EN-Alto-2__mixed_falsetto__speech__My_Love__0008,EN-Alto-2,mixed_falsetto,speech,where the fields are green to see you once again my love,where the fields are green to see you once again my love,0.0,0.0,0,0,0,12
EN-Alto-2__pharyngeal__control__All_of_Me__0000,EN-Alto-2,pharyngeal,control,what would i do without your smart mouth drawing me in and you kicking me out,what woull i do witout your mout mouse drummy ing an de you kickin me out,0.5625,0.375,9,0,0,16
EN-Alto-2__pharyngeal__control__All_of_Me__0001,EN-Alto-2,pharyngeal,control,got my head spinning no kidding i cant pin you down,ga my han's pendy no kity i cant pan you tell,0.5454545454545454,0.38235294117647056,6,0,0,11
EN-Alto-2__pharyngeal__control__All_of_Me__0002,EN-Alto-2,pharyngeal,control,whats going on in that beautiful mind im on your magical mystery ride,was going on in there beautifu my emno magico misteririi,0.7692307692307693,0.48,7,3,0,13
EN-Alto-2__pharyngeal__control__All_of_Me__0003,EN-Alto-2,pharyngeal,control,and im so dizzy dont know what hit me but ill be alright,an i'm so dizzy don't no wad hin me but ow be all right,0.5384615384615384,0.21621621621621623,6,0,1,13
EN-Alto-2__pharyngeal__control__All_of_Me__0004,EN-Alto-2,pharyngeal,control,my heads under water but im breathing fine,my hands on der wter ba a'm braizing fi,1.0,0.5,7,0,1,8
EN-Alto-2__pharyngeal__control__All_of_Me__0005,EN-Alto-2,pharyngeal,control,youre crazy and im out of my mind,yor crazy an i'm out o my mi,0.5,0.34782608695652173,4,0,0,8
EN-Alto-2__pharyngeal__control__All_of_Me__0006,EN-Alto-2,pharyngeal,control,cause all of me loves all of you,cassa la me lave sa la vou,0.875,0.5263157894736842,6,1,0,8
EN-Alto-2__pharyngeal__control__All_of_Me__0007,EN-Alto-2,pharyngeal,control,love your curves and all your edges all your perfect imperfections,love yl curf and all your ages all yo perfect inperfections,0.45454545454545453,0.20454545454545456,5,0,0,11
EN-Alto-2__pharyngeal__control__All_of_Me__0008,EN-Alto-2,pharyngeal,control,give your all to me ill give my all to you,give yo  to me how game my a to you,0.45454545454545453,0.4,4,1,0,11
EN-Alto-2__pharyngeal__control__All_of_Me__0009,EN-Alto-2,pharyngeal,control,youre my end and my beginning even when i lose im winning,eumai an an my beginen e wen when i lose am winning,0.6666666666666666,0.3684210526315789,8,0,0,12
EN-Alto-2__pharyngeal__speech__All_of_Me__0000,EN-Alto-2,pharyngeal,speech,what would i do without your smart mouth drawing me in and you kicking me out,what would i do without your smart mouse dry me in and you kicky me out,0.1875,0.125,3,0,0,16
EN-Alto-2__pharyngeal__speech__All_of_Me__0001,EN-Alto-2,pharyngeal,speech,got my head spinning no kidding i cant pin you down,got my head speening no keeding i canned pino dell,0.5454545454545454,0.23529411764705882,5,1,0,11
EN-Alto-2__pharyngeal__speech__All_of_Me__0002,EN-Alto-2,pharyngeal,speech,whats going on in that beautiful mind im on your magical mystery ride,was going on in that beautiful night i am aleumetical mystery right,0.5384615384615384,0.28,6,1,0,13
EN-Alto-2__pharyngeal__speech__All_of_Me__0003,EN-Alto-2,pharyngeal,speech,and im so dizzy dont know what hit me but ill be alright,en i'm so daisy don't know what's hit me but i'll be all right,0.38461538461538464,0.16216216216216217,4,0,1,13
EN-Alto-2__pharyngeal__speech__All_of_Me__0004,EN-Alto-2,pharyngeal,speech,my heads under water but im breathing fine,my hands underwater but i'm breezing fy,0.625,0.17857142857142858,4,1,0,8
EN-Alto-2__pharyngeal__speech__All_of_Me__0005,EN-Alto-2,pharyngeal,speech,youre crazy and im out of my mind,you're crazy and i am out of my mind,0.25,0.08695652173913043,1,0,1,8
EN-Alto-2__pharyngeal__speech__All_of_Me__0006,EN-Alto-2,pharyngeal,speech,cause all of me loves all of you,cause all of me loves all of you,0.0,0.0,0,0,0,8
EN-Alto-2__pharyngeal__speech__All_of_Me__0007,EN-Alto-2,pharyngeal,speech,love your curves and all your edges all your perfect imperfections,love your curves and all your ages oll your perfect imperfections,0.18181818181818182,0.045454545454545456,2,0,0,11
EN-Alto-2__pharyngeal__speech__All_of_Me__0008,EN-Alto-2,pharyngeal,speech,give your all to me ill give my all to you,give your all to me i'll give my all to you,0.0,0.0,0,0,0,11
EN-Alto-2__pharyngeal__speech__All_of_Me__0009,EN-Alto-2,pharyngeal,speech,youre my end and my beginning even when i lose im winning,you're my end and my beginning even when i loose i'm winning,0.08333333333333333,0.02631578947368421,1,0,0,12
EN-Alto-2__pharyngeal__technique__All_of_Me__0000,EN-Alto-2,pharyngeal,technique,what would i do without your smart mouth drawing me in and you kicking me out,what woull i do wiz aul your smolul mouse drame ye an de you kickin me out,0.625,0.4166666666666667,9,0,1,16
EN-Alto-2__pharyngeal__technique__All_of_Me__0001,EN-Alto-2,pharyngeal,technique,got my head spinning no kidding i cant pin you down,come my haar's penny no gady i can't pen you dow,0.5454545454545454,0.4411764705882353,6,0,0,11
EN-Alto-2__pharyngeal__technique__All_of_Me__0002,EN-Alto-2,pharyngeal,technique,whats going on in that beautiful mind im on your magical mystery ride,was goin noin naw beautiful mar am ye your magico mister reryid,0.8461538461538461,0.46,10,1,0,13
EN-Alto-2__pharyngeal__technique__All_of_Me__0003,EN-Alto-2,pharyngeal,technique,and im so dizzy dont know what hit me but ill be alright,an i'm so dizzy don't kno aunt hea me but i'll be al righte,0.46153846153846156,0.1891891891891892,5,0,1,13
EN-Alto-2__pharyngeal__technique__All_of_Me__0004,EN-Alto-2,pharyngeal,technique,my heads under water but im breathing fine,my heaad's under wterba and breezing thigh,0.75,0.42857142857142855,5,1,0,8
EN-Alto-2__pharyngeal__technique__All_of_Me__0005,EN-Alto-2,pharyngeal,technique,youre crazy and im out of my mind,you're creezy and aam out on my ma,0.5,0.30434782608695654,4,0,0,8
